# invocation: /drive1/asapci/GORG-gdiff-analysis/bin/gdiff-x86 dist selected_coord_sketches/AG-903-D02.gdsk selected_coord_sketches/AG-911-D18.gdsk --output-samples -o gene_coords/gdiff_gene_distances/AG-903-D02_AG-911-D18.tsv
# version: gdiff v0.2.0-rc Mon Sep 21 19:33:08 2026
config	genome_a	genome_b	seq	start	end	strand	direction	d	lr_ub
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	613	1134	.	ab	0.26423	6.8638
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	773	1294	.	ab	0.26423	6.8638
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	1895	2416	.	ab	0.34998	0
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	1972	2493	.	ab	0.34998	0
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	3743	4264	.	ab	0.25118	9.8883
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	3834	4355	.	ab	0.25824	8.1556
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	4166	4687	.	ab	0.27905	4.281
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	4967	5488	.	ab	0.30421	1.527
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	5272	5793	.	ab	nan	nan
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	6282	6803	.	ab	0.30067	1.811
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	6514	7035	.	ab	0.27905	4.281
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	7532	8053	.	ab	0.28159	3.9176
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	7571	8092	.	ab	0.28159	3.9176
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	8130	8651	.	ab	0.2438	11.962
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	8868	9389	.	ab	0.34251	0.032485
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	9721	10242	.	ab	0.10663	139.6
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	11236	11757	.	ab	0.11571	123.39
gdiff	AG-903-D02_contigs.fasta	AG-911-D18_contigs.fasta	AG-903-D02_NODE_1	11339	11860	.	ab	0.11919	117.57
