genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-390-L03	query	AG-390-L03_NODE_1	94094	77	AG-390-L03_00030	23854	26586	2733	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_1	94094	77	AG-390-L03_00033	28441	28731	291	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_1	94094	77	AG-390-L03_00034	28755	30416	1662	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_1	94094	77	AG-390-L03_00078	70198	73326	3129	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_10	23745	77	AG-390-L03_00441	16736	18121	1386	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_11	18952	77	AG-390-L03_00448	1882	2934	1053	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_11	18952	77	AG-390-L03_00449	2934	4265	1332	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_11	18952	77	AG-390-L03_00455	8381	9172	792	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_14	16538	77	AG-390-L03_00518	3101	4213	1113	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_14	16538	77	AG-390-L03_00522	7855	8307	453	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_14	16538	77	AG-390-L03_00523	8396	11245	2850	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_18	13074	77	AG-390-L03_00591	96	1871	1776	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_18	13074	77	AG-390-L03_00593	2690	4183	1494	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_20	12833	77	AG-390-L03_00616	3006	3980	975	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_20	12833	77	AG-390-L03_00618	5106	5957	852	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_20	12833	77	AG-390-L03_00622	8749	10356	1608	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_21	12407	77	AG-390-L03_00627	873	1658	786	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_21	12407	77	AG-390-L03_00629	2395	3447	1053	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_22	12201	77	AG-390-L03_00649	6927	8228	1302	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_23	11346	77	AG-390-L03_00655	737	1057	321	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_27	9395	77	AG-390-L03_00708	4798	6516	1719	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_28	8963	77	AG-390-L03_00715	2114	3034	921	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_28	8963	77	AG-390-L03_00719	5403	7019	1617	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_31	8735	77	AG-390-L03_00742	2186	3472	1287	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_36	7305	77	AG-390-L03_00792	3672	5843	2172	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_4	39391	77	AG-390-L03_00237	5802	6806	1005	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_4	39391	77	AG-390-L03_00238	6882	9203	2322	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_4	39391	77	AG-390-L03_00241	9985	13023	3039	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_4	39391	77	AG-390-L03_00246	17573	22078	4506	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_4	39391	77	AG-390-L03_00249	24015	25931	1917	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_4	39391	77	AG-390-L03_00253	27140	28207	1068	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_4	39391	77	AG-390-L03_00260	37766	38740	975	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_40	5963	77	AG-390-L03_00817	1967	2596	630	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_43	5315	77	AG-390-L03_00835	2161	3264	1104	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_46	4731	77	AG-390-L03_00849	1335	4010	2676	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_69	2495	77	AG-390-L03_00920	858	2462	1605	-	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_71	2462	77	AG-390-L03_00923	639	2042	1404	+	1	1	1	0	1
AG-390-L03	query	AG-390-L03_NODE_9	26005	77	AG-390-L03_00402	4553	5656	1104	+	1	1	1	0	1
