genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00001	1211	2794	1584	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00002	2797	4305	1509	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00003	4305	5321	1017	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00004	5322	7973	2652	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00005	7977	8966	990	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00006	9056	10186	1131	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00007	10291	11244	954	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00008	11254	12627	1374	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00009	12666	13832	1167	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00010	13929	15080	1152	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00011	15080	16231	1152	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00012	16241	16750	510	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00013	16757	17122	366	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00015	17636	19507	1872	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00016	19509	19928	420	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00017	19941	20174	234	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00018	20171	20878	708	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00019	21066	21386	321	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00020	21431	22015	585	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00021	22008	22346	339	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00022	22350	23108	759	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00023	23185	24219	1035	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00024	24210	24722	513	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00025	24723	25907	1185	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00026	25914	27056	1143	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00027	27330	28388	1059	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00028	28395	29243	849	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00029	29248	29538	291	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00030	29535	30620	1086	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00031	30623	31321	699	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00032	31323	32234	912	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00033	32289	33362	1074	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00034	33477	33911	435	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00035	33904	35901	1998	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00036	35898	36524	627	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00037	36645	36911	267	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00038	36908	38719	1812	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00039	38769	39119	351	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00040	39162	39821	660	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00042	41448	42992	1545	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00050	49544	51631	2088	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00052	52181	52693	513	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00053	52690	53055	366	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00054	53057	53944	888	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00055	53948	55111	1164	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00056	55120	56058	939	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00057	56055	56327	273	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00058	56329	57084	756	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00059	57077	57802	726	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00061	58688	59314	627	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00062	59320	59910	591	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00063	60002	60517	516	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00064	60519	61889	1371	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00065	61893	62309	417	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00069	63790	64455	666	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00070	64436	65023	588	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00071	65020	65811	792	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00072	65808	66392	585	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00073	66385	67212	828	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00074	67497	68498	1002	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00075	68495	69487	993	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00077	69985	71256	1272	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00078	71293	72624	1332	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00079	72701	74572	1872	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00080	74569	75213	645	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00081	75206	76006	801	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00083	76848	77828	981	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00085	78287	80839	2553	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00094	87079	88008	930	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00095	88012	88665	654	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00096	88662	89438	777	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00097	89480	90916	1437	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00100	91795	92925	1131	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00101	92954	94876	1923	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00102	94953	95603	651	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00107	98861	101140	2280	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00109	102723	103724	1002	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00111	104346	105428	1083	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00117	109192	110199	1008	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00119	110639	112162	1524	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00120	112162	113325	1164	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00121	113420	114973	1554	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00123	117201	117566	366	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00124	117575	117823	249	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00125	117824	119896	2073	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00127	120277	120768	492	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00130	121731	122942	1212	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00131	122942	123442	501	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00132	123515	123943	429	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00133	124058	124474	417	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00134	124530	125855	1326	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00135	125845	126450	606	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00137	126877	127626	750	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00138	127630	128067	438	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00139	128071	129261	1191	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00140	129270	130838	1569	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00141	130838	131542	705	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00142	131576	132442	867	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00143	132493	132753	261	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00144	133022	134428	1407	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00149	137606	138994	1389	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00150	139018	139548	531	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00152	140263	140832	570	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00153	140833	141366	534	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00157	142595	144295	1701	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00158	144629	145471	843	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00159	145440	145727	288	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00160	145766	146191	426	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00161	146191	148674	2484	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00162	148837	150792	1956	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00166	155518	155943	426	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00168	156195	159260	3066	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00169	159261	160187	927	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00170	160184	161284	1101	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00171	161307	162191	885	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00172	162188	162955	768	-	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00173	163133	164566	1434	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00174	164566	169062	4497	+	1	1	1	0	1
AG-896-D15	query	AG-896-D15_NODE_1	199044	40	AG-896-D15_00175	169055	169816	762	-	1	1	1	0	1
