genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00002	1066	3606	2541	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00013	10833	11960	1128	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00014	11990	13915	1926	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00015	13979	14632	654	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00020	17891	20176	2286	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00021	20229	21758	1530	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00023	22817	23359	543	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00024	23366	24430	1065	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00025	24427	25350	924	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00026	25412	25822	411	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00028	26220	27575	1356	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00029	27579	28574	996	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00030	28567	29028	462	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00031	29030	30574	1545	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00032	30567	31736	1170	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00033	31797	33389	1593	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00034	33400	35619	2220	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00035	35619	35987	369	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00036	36000	36248	249	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00037	36306	38378	2073	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00038	38438	39223	786	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00039	39227	40438	1212	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00040	40438	40992	555	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00041	41032	41460	429	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00042	41566	41982	417	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00043	42048	43379	1332	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00044	43376	43975	600	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00045	43972	44427	456	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00047	45166	45603	438	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00048	45603	46808	1206	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00049	46817	48385	1569	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00050	48385	49089	705	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00051	49119	49982	864	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00052	50033	50293	261	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00053	50605	52023	1419	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00054	52013	53125	1113	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00055	53122	53823	702	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00056	53836	55050	1215	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00058	55178	56569	1392	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00067	60373	62103	1731	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00069	62458	63378	921	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00070	63320	63646	327	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00072	64055	66535	2481	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00075	69765	70190	426	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00077	70460	71647	1188	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00078	71775	74813	3039	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00079	74813	76075	1263	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00080	76082	76975	894	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00081	76972	77736	765	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00082	77920	79359	1440	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00083	79359	83864	4506	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00084	83861	84604	744	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00085	84647	85801	1155	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00086	85802	87718	1917	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00087	87719	88264	546	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00088	88318	88524	207	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00089	88527	88883	357	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00090	88927	89994	1068	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00091	89991	92399	2409	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00092	92406	94214	1809	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00097	97688	99754	2067	+	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00098	99755	101035	1281	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00099	101032	102831	1800	-	1	2	2	0	2
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00100	102832	103806	975	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00101	103790	104338	549	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00107	108195	108713	519	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00108	108717	109640	924	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00109	109640	110380	741	+	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00111	110885	111814	930	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00112	111811	112968	1158	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00113	112971	113798	828	-	1	1	1	0	1
AG-911-G16	query	AG-911-G16_NODE_1	141401	36	AG-911-G16_00114	113803	114474	672	-	1	1	1	0	1
