genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00001	162	674	513	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00003	1234	2982	1749	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00004	3019	3387	369	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00005	3398	3724	327	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00006	3820	4425	606	-	1	3	1	2	3
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00007	4429	5301	873	-	1	3	1	2	3
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00008	5313	6518	1206	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00009	6562	7083	522	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00010	7087	8232	1146	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00011	8333	9343	1011	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00012	9396	9890	495	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00013	9890	11221	1332	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00014	11211	12215	1005	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00015	12215	13051	837	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00016	13054	14367	1314	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00017	14364	14564	201	-	1	3	1	2	3
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00018	14715	16169	1455	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00019	16349	18286	1938	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00020	18277	19308	1032	+	1	5	1	4	5
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00021	19316	19498	183	+	1	1	0	1	1
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00022	19506	20135	630	+	1	2	0	2	2
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00023	20137	21261	1125	-	1	5	1	4	5
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00024	21261	22157	897	-	1	5	1	4	5
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00025	22157	23659	1503	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00026	23712	24395	684	-	1	5	1	4	5
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00027	24465	25085	621	+	1	5	1	4	5
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00028	25089	26909	1821	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00029	26945	28324	1380	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00030	28364	29101	738	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00031	29147	30502	1356	+	1	3	1	2	3
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00032	30499	32100	1602	+	1	3	1	2	3
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00033	32103	32966	864	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00034	32969	33682	714	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00035	33723	34340	618	+	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00036	34380	35921	1542	+	1	3	1	2	3
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00037	35918	36184	267	-	1	3	1	2	3
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00038	36204	36542	339	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00039	36544	36774	231	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00040	36774	38966	2193	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00041	38963	39646	684	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00042	39650	39892	243	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00043	39889	40674	786	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00044	40674	41966	1293	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00045	41970	42740	771	-	1	4	1	3	4
AG-917-P07	both	AG-917-P07_NODE_1	202193	37	AG-917-P07_00046	42733	43431	699	-	1	4	1	3	4
