genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00003	1680	3356	1677	-	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00006	5011	8007	2997	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00036	31902	34334	2433	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00038	35083	36036	954	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00039	36058	37677	1620	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00048	44139	45197	1059	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00075	71315	72466	1152	-	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00087	83493	84581	1089	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00113	106304	107305	1002	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00118	110650	112146	1497	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00123	116504	117832	1329	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00129	124041	124892	852	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00141	134860	136254	1395	-	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00150	143425	145047	1623	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00165	158158	159309	1152	+	1	1	1	0	1
AG-913-O18	query	AG-913-O18_NODE_1	185755	36	AG-913-O18_00166	159313	160584	1272	+	1	1	1	0	1
