genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00012	12087	13379	1293	+	1	1	1	0	1
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00013	13384	13827	444	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00014	13840	14682	843	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00015	14682	15755	1074	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00016	15758	16852	1095	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00017	16857	18068	1212	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00018	18145	18867	723	+	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00019	18864	19292	429	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00020	19333	20634	1302	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00021	20700	22631	1932	+	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00022	22594	23244	651	+	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00023	23247	24341	1095	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00024	24613	26775	2163	+	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00025	26762	27379	618	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00026	27383	27700	318	-	1	2	2	0	2
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00027	27693	29336	1644	-	1	1	1	0	1
AG-915-K13	query	AG-915-K13_NODE_1	662762	17	AG-915-K13_00028	29475	30308	834	-	1	2	2	0	2
