genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00001	434	1894	1461	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00002	1934	2446	513	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00003	2421	3011	591	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00004	3016	3243	228	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00005	3261	3995	735	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00007	4290	6863	2574	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00009	7447	7935	489	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00015	12524	14209	1686	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00024	20093	20872	780	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00025	20849	21922	1074	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00026	21922	22482	561	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00029	24228	24986	759	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00033	27054	28373	1320	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00036	29534	30415	882	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00038	30999	32834	1836	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00045	38656	39312	657	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00047	39732	40676	945	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00048	40698	41642	945	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00049	41642	42307	666	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00050	42304	45528	3225	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00053	47290	49062	1773	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00057	51197	51787	591	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00060	54074	54532	459	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00061	54543	56021	1479	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00062	56040	57050	1011	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00064	57352	59043	1692	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00066	61890	62975	1086	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00070	66437	67834	1398	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00071	67831	68733	903	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00077	72880	74910	2031	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00081	80131	81519	1389	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00084	82793	83782	990	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00087	84867	86174	1308	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00088	86167	86499	333	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00089	86492	88393	1902	-	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00090	88602	89375	774	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00091	89474	90475	1002	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00094	91870	92496	627	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00097	94629	95498	870	+	1	1	1	0	1
AG-891-A05	query	AG-891-A05_NODE_1	227191	39	AG-891-A05_00100	98101	99108	1008	+	1	1	1	0	1
