genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00007	5718	6602	885	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00031	26977	30087	3111	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00040	34763	36049	1287	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00045	42135	42710	576	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00054	50972	52345	1374	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00058	55227	56336	1110	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00071	64686	66104	1419	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00073	66987	68522	1536	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00076	71176	72576	1401	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00080	77704	78864	1161	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00081	78867	79832	966	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00084	82126	83901	1776	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00090	87500	89128	1629	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00096	94575	95261	687	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_1	109720	38	AG-439-C22_00098	95670	97028	1359	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_10	44989	38	AG-439-C22_00705	13551	14648	1098	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_10	44989	38	AG-439-C22_00708	15719	17125	1407	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_10	44989	38	AG-439-C22_00711	19856	20404	549	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_10	44989	38	AG-439-C22_00714	23126	24160	1035	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_10	44989	38	AG-439-C22_00728	35176	36414	1239	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_10	44989	38	AG-439-C22_00731	37969	39021	1053	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_11	42622	38	AG-439-C22_00745	8417	9214	798	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_11	42622	38	AG-439-C22_00746	9301	10242	942	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_11	42622	38	AG-439-C22_00747	10437	11783	1347	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_11	42622	38	AG-439-C22_00764	27731	28603	873	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_11	42622	38	AG-439-C22_00768	32919	33770	852	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_11	42622	38	AG-439-C22_00772	36013	36402	390	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_12	31849	38	AG-439-C22_00787	6766	7719	954	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_12	31849	38	AG-439-C22_00790	8812	9837	1026	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_12	31849	38	AG-439-C22_00791	9848	12001	2154	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_12	31849	38	AG-439-C22_00800	21192	24188	2997	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_12	31849	38	AG-439-C22_00806	28247	28903	657	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_12	31849	38	AG-439-C22_00808	29468	30904	1437	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_12	31849	38	AG-439-C22_00809	30905	31639	735	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_14	26124	38	AG-439-C22_00865	19338	20174	837	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_14	26124	38	AG-439-C22_00867	21342	23186	1845	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_15	24713	38	AG-439-C22_00879	6878	7651	774	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_16	24632	38	AG-439-C22_00904	2532	3521	990	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_16	24632	38	AG-439-C22_00905	3527	4360	834	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_16	24632	38	AG-439-C22_00906	4376	7033	2658	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_16	24632	38	AG-439-C22_00913	13669	15582	1914	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_16	24632	38	AG-439-C22_00918	18348	19145	798	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_18	15343	38	AG-439-C22_00956	14006	14914	909	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00127	13890	14951	1062	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00129	16841	17869	1029	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00132	19874	20476	603	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00136	23041	23994	954	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00138	24743	27175	2433	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00151	34292	34666	375	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00155	37560	38333	774	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00156	38326	39684	1359	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00163	44299	45345	1047	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00164	45346	47580	2235	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00172	54662	55999	1338	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00182	63202	64665	1464	-	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_2	81168	38	AG-439-C22_00197	77508	79937	2430	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_22	10145	38	AG-439-C22_01015	93	890	798	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_22	10145	38	AG-439-C22_01017	1596	2606	1011	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_22	10145	38	AG-439-C22_01018	2603	3973	1371	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_22	10145	38	AG-439-C22_01024	8100	9155	1056	+	1	1	0	1	1
AG-439-C22	reference	AG-439-C22_NODE_23	10235	38	AG-439-C22_01004	1396	1815	420	+	1	1	0	1	1
