genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00038	31614	32426	813	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00039	32423	33712	1290	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00041	35572	36462	891	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00042	36506	37486	981	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00044	37587	38378	792	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00045	38365	39102	738	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00046	39099	40034	936	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00047	40055	40309	255	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00048	40290	41159	870	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00049	41160	43070	1911	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00050	43067	44152	1086	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00051	44185	44808	624	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00052	44805	45818	1014	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00053	45927	46733	807	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00054	46723	47607	885	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00055	47609	49672	2064	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00056	49673	52342	2670	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00057	52339	53175	837	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00058	53181	54170	990	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00061	54634	55581	948	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00062	55562	56386	825	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00063	56441	57532	1092	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00064	57534	58403	870	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00065	58409	58594	186	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00066	58591	59994	1404	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00067	59994	60914	921	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00068	60956	62722	1767	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00069	62722	63270	549	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00070	63289	64311	1023	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00071	64375	65970	1596	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00072	66017	67006	990	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00073	67012	67848	837	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00074	67850	68371	522	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00075	68361	70310	1950	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00076	70310	71440	1131	+	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00077	71441	72730	1290	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00082	77344	79941	2598	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00089	87566	88582	1017	-	1	1	1	0	1
AG-910-E21	query	AG-910-E21_NODE_1	125446	31	AG-910-E21_00091	90452	91105	654	+	1	1	1	0	1
