genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00002	437	643	207	+	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00003	645	1001	357	+	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00004	1045	2112	1068	+	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00005	2109	4517	2409	+	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00006	4520	6328	1809	+	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00008	6596	8653	2058	+	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00009	8654	9934	1281	+	1	1	1	0	1
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00010	9926	11716	1791	-	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00011	11716	12690	975	-	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00018	17033	17554	522	+	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00019	17554	18471	918	+	1	1	1	0	1
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00022	19658	20587	930	-	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00023	20584	21726	1143	-	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00024	21731	22558	828	-	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00025	22563	23234	672	-	1	2	2	0	2
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00026	23231	24079	849	-	1	1	1	0	1
AG-910-M23	query	AG-910-M23_NODE_1	105210	32	AG-910-M23_00027	24083	25765	1683	-	1	2	2	0	2
