genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00001	608	1078	471	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00002	1089	1529	441	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00003	1533	3149	1617	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00004	3153	3731	579	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00005	3728	6724	2997	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00006	6721	6990	270	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00007	6994	8250	1257	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00008	8372	10051	1680	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00009	10048	10830	783	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00010	10830	11987	1158	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00011	11977	13245	1269	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00012	13245	14438	1194	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00013	14428	15687	1260	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00014	15739	17067	1329	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00015	17180	18265	1086	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00016	18268	19269	1002	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00017	19227	21239	2013	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00018	21232	22260	1029	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00019	22351	23295	945	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00020	23437	25776	2340	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00021	25776	26126	351	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00022	26216	27544	1329	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00023	27611	29080	1470	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00024	29092	30033	942	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00025	30021	30875	855	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00026	30876	32267	1392	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00027	32276	32686	411	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00028	32804	34204	1401	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00029	34218	34439	222	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00030	34484	34645	162	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00031	34655	35536	882	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00032	35536	36219	684	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00033	36222	37547	1326	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00034	37585	38910	1326	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00035	38913	40043	1131	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00060	67053	68216	1164	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00061	68240	69364	1125	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00062	69365	70219	855	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00063	70221	71483	1263	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00064	71550	72668	1119	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00065	72784	73869	1086	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00066	73907	75079	1173	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00067	75083	75823	741	-	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00068	75941	77374	1434	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00069	77376	77756	381	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00070	77756	78667	912	+	1	1	1	0	1
AG-914-L03	query	AG-914-L03_NODE_1	217008	44	AG-914-L03_00071	78685	79140	456	+	1	1	1	0	1
