genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00005	5031	6323	1293	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00006	6328	6771	444	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00007	6784	7626	843	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00008	7623	8699	1077	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00009	8702	9796	1095	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00010	9801	11012	1212	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00011	11089	11811	723	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00012	11808	12236	429	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00013	12277	13578	1302	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00014	13644	16187	2544	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00015	16190	17284	1095	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00016	17556	19718	2163	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00017	19705	20322	618	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00018	20326	20643	318	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00019	20636	22279	1644	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00020	22418	23251	834	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00021	23251	23982	732	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00022	24095	24634	540	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00023	24626	25555	930	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00024	25557	26723	1167	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00025	26896	27390	495	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00026	27394	28380	987	-	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00027	28397	29008	612	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00028	29008	29976	969	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00030	30553	31329	777	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00031	31336	32679	1344	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00032	32654	33310	657	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00033	33310	35034	1725	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00034	35052	35342	291	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00035	35332	36024	693	+	1	2	1	1	1
AG-894-M23	both	AG-894-M23_NODE_1	179513	44	AG-894-M23_00036	36021	36650	630	+	1	2	1	1	1
