genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00002	1146	2120	975	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00003	2117	3001	885	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00004	3070	4494	1425	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00005	4520	6460	1941	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00006	6477	7571	1095	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00007	7568	8119	552	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00008	8116	9243	1128	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00009	9348	9464	117	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00010	9524	9784	261	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00011	9776	10198	423	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00013	10904	11542	639	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00014	11546	12481	936	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00015	12474	12710	237	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00016	12707	13525	819	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00017	13522	14607	1086	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00018	14610	15590	981	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00019	15683	16489	807	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00020	16479	17837	1359	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00021	17838	18299	462	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00022	18300	19139	840	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00023	19120	20733	1614	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00024	20733	21755	1023	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00026	21962	22846	885	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00027	22843	24153	1311	+	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00028	24150	24923	774	-	1	1	1	0	1
AG-422-N09	query	AG-422-N09_NODE_1	132005	42	AG-422-N09_00029	24998	26095	1098	+	1	1	1	0	1
