genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00001	82	867	786	+	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00002	864	1715	852	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00003	1712	2512	801	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00004	2555	3199	645	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00005	3196	5067	1872	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00006	5144	6475	1332	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00007	6518	7360	843	+	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00008	7357	8628	1272	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00009	8688	9122	435	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00010	9126	10115	990	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00011	10115	11116	1002	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00012	11397	12218	822	+	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00013	12211	12795	585	+	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00014	12792	13586	795	+	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00015	13590	14330	741	+	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00016	14337	14924	588	+	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00017	14905	15567	663	+	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00018	15564	15989	426	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00019	15970	16404	435	-	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00020	16463	17050	588	+	1	1	0	1	1
AG-898-J19	reference	AG-898-J19_NODE_1	238385	22	AG-898-J19_00021	17047	17460	414	+	1	1	0	1	1
