genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00003	648	1901	1254	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00015	12945	13883	939	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00018	15789	18365	2577	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00021	20414	21229	816	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00031	27960	29240	1281	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00034	30220	30576	357	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00036	31115	31510	396	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00037	31522	31827	306	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00044	33830	34510	681	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00053	40054	40524	471	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00054	40524	40895	372	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00055	41063	45241	4179	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00056	45241	49326	4086	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00059	50279	50968	690	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00099	77760	79052	1293	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00103	80760	82952	2193	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00106	83524	84141	618	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00112	89536	90915	1380	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00117	94970	96472	1503	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00118	96472	97368	897	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00121	99511	101448	1938	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00122	101630	103084	1455	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00128	107235	108110	876	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00132	109551	110105	555	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00133	110105	111187	1083	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00139	116335	117276	942	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_1	164479	26	AG-898-C07_00142	118478	119155	678	-	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_10	42355	26	AG-898-C07_01066	3680	4918	1239	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_10	42355	26	AG-898-C07_01069	6040	7092	1053	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_10	42355	26	AG-898-C07_01074	9831	10742	912	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_10	42355	26	AG-898-C07_01076	11545	12333	789	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_10	42355	26	AG-898-C07_01079	14049	15419	1371	+	1	1	1	0	1
AG-898-C07	query	AG-898-C07_NODE_10	42355	26	AG-898-C07_01081	16701	17903	1203	-	1	1	1	0	1
