genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00003	1235	1630	396	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00004	1614	2273	660	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00013	4969	5508	540	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00014	5508	5861	354	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00015	5864	6364	501	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00017	6824	8104	1281	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00021	9558	10586	1029	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00025	12633	14006	1374	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00027	14854	15669	816	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00030	17423	19984	2562	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00031	20022	20597	576	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00033	21887	22828	942	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00036	23664	25121	1458	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00037	25109	26596	1488	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00038	26634	27284	651	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00039	27284	28186	903	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00040	28203	29564	1362	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00042	30064	33066	3003	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00044	33342	34595	1254	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00046	34752	36938	2187	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00047	36966	37853	888	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00090	73712	74743	1032	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00105	81078	82250	1173	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00109	84323	85861	1539	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00110	85854	86774	921	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00112	87387	88541	1155	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00113	88538	89365	828	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00114	89355	90353	999	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00115	90340	91221	882	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00117	91397	91642	246	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00118	91669	93711	2043	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00120	94376	95197	822	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00122	95329	96447	1119	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00123	96458	97015	558	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00124	97008	97502	495	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00125	97502	100084	2583	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00126	100090	100539	450	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_1	104796	47	AG-325-K03_00127	100621	103497	2877	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00645	1038	2261	1224	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00646	2309	3406	1098	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00652	8034	9254	1221	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00656	10575	11981	1407	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00661	15675	16577	903	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00662	16572	17528	957	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00664	18540	19400	861	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00666	20368	21378	1011	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00667	21380	22171	792	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00668	22171	23613	1443	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00669	23669	25513	1845	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00670	25523	26680	1158	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00672	27733	28482	750	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00674	29606	30538	933	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00676	31078	31992	915	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00677	31993	33168	1176	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00678	33169	34164	996	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00679	34236	35210	975	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00681	35760	37214	1455	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00683	37969	38871	903	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00684	38982	40238	1257	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00685	40310	41185	876	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00686	41175	42077	903	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00687	42080	43174	1095	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00688	43175	43936	762	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_10	46599	47	AG-325-K03_00691	45894	46541	648	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00692	769	2217	1449	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00693	2304	3872	1569	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00694	3865	4905	1041	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00695	4949	5230	282	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00696	5230	5778	549	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00697	5780	6844	1065	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00698	6837	7718	882	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00699	7722	8762	1041	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00700	8762	9940	1179	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00701	10085	10648	564	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00702	10650	11579	930	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00703	11630	14404	2775	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00704	14455	15159	705	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00705	15165	16667	1503	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00708	18446	19396	951	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00712	21124	21639	516	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00713	21648	22247	600	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00714	22244	25354	3111	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00716	26282	27097	816	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00717	27099	27542	444	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00718	27577	28458	882	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00719	28451	29074	624	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00720	29071	29358	288	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00723	30324	31388	1065	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00724	31477	32409	933	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00725	32399	33472	1074	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00726	33465	34964	1500	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00728	35445	35948	504	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00729	35992	38067	2076	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_11	40743	47	AG-325-K03_00732	39533	40720	1188	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00733	145	837	693	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00736	2813	3442	630	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00746	12460	13533	1074	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00747	13534	14325	792	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00748	14322	15194	873	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00749	15232	15759	528	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00753	16902	17918	1017	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00754	17946	18437	492	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00755	18438	19703	1266	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00757	19906	20907	1002	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00762	24529	26310	1782	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00764	26690	27856	1167	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00765	27857	28942	1086	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00769	31924	32724	801	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_12	34797	47	AG-325-K03_00772	33959	34516	558	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00774	174	632	459	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00775	694	1575	882	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00776	1572	2150	579	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00777	2154	3989	1836	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00778	3976	4401	426	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00779	4398	5153	756	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00780	5132	7306	2175	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00782	8522	9544	1023	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00784	9964	10911	948	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00788	13370	14815	1446	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00789	14812	18036	3225	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00790	18014	19207	1194	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00791	19331	19795	465	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00792	19792	21567	1776	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00793	21669	23474	1806	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00800	26861	27664	804	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00801	27720	28454	735	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00802	29019	29474	456	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00803	29487	30950	1464	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_13	32189	47	AG-325-K03_00804	30969	31964	996	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00805	109	939	831	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00810	5295	6221	927	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00811	6211	7500	1290	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00812	7510	9504	1995	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00813	9452	10009	558	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00814	10011	11480	1470	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00815	11446	11988	543	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00816	11992	14364	2373	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00817	14390	15805	1416	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00821	17036	17962	927	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00822	17962	18699	738	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00831	26972	28405	1434	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_14	30925	47	AG-325-K03_00834	29357	30379	1023	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00836	517	1404	888	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00837	1408	2571	1164	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00838	2580	3518	939	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00839	3515	3787	273	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00840	3789	4544	756	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00841	4537	5268	732	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00843	6179	6805	627	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00844	6811	7401	591	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00845	7493	8008	516	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00846	8010	9380	1371	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00847	9384	9800	417	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00850	10448	10870	423	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00851	10860	11282	423	+	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00856	13904	14731	828	-	1	1	1	0	1
AG-325-K03	query	AG-325-K03_NODE_15	29675	47	AG-325-K03_00857	15016	16017	1002	+	1	1	1	0	1
