genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00002	954	2108	1155	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00004	2776	4137	1362	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00007	5667	6572	906	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00010	7980	8897	918	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00011	8897	9721	825	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00012	9883	11241	1359	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00014	11738	12424	687	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00016	13028	14431	1404	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00018	15030	16136	1107	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00019	16163	17926	1764	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00020	17928	19544	1617	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00022	20326	21435	1110	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00023	21451	22458	1008	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00026	23151	24926	1776	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00027	24926	25705	780	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00029	27250	28212	963	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00030	28212	29372	1161	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00031	29373	30248	876	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00032	30281	33154	2874	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00034	34469	35869	1401	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00035	35892	37847	1956	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00037	38515	40050	1536	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00039	40937	42355	1419	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00041	42740	43216	477	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00043	44355	44705	351	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00047	47589	48572	984	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00048	48600	48854	255	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00049	48868	49266	399	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00051	50051	50647	597	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00052	50637	51767	1131	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00053	51971	53047	1077	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00054	53044	53940	897	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00058	57682	59244	1563	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00060	60347	60661	315	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00065	64466	65029	564	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00067	65620	68394	2775	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00076	75225	75824	600	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00077	75814	78942	3129	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00081	81110	81994	885	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00099	97722	98909	1188	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00100	98939	100135	1197	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00102	100449	100805	357	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00103	100900	102312	1413	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00104	102313	103629	1317	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00110	108064	109716	1653	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00131	127154	127816	663	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00133	128594	129406	813	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00134	129409	131043	1635	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00138	132638	133426	789	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00139	133435	134088	654	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00140	134089	135462	1374	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00145	138296	139231	936	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00152	144002	144736	735	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00153	144746	145021	276	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00155	147437	148012	576	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00159	150608	151687	1080	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00166	157008	157484	477	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00168	158315	158788	474	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00172	161414	162487	1074	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00176	164798	165559	762	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00180	167646	168965	1320	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00186	173419	173844	426	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00187	173841	174596	756	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00188	174578	176317	1740	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_1	178325	31	AH-321-K15_00190	176688	177875	1188	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_10	38871	31	AH-321-K15_00895	177	770	594	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_10	38871	31	AH-321-K15_00896	767	1231	465	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_10	38871	31	AH-321-K15_00898	1533	1868	336	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_10	38871	31	AH-321-K15_00907	7556	9292	1737	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_10	38871	31	AH-321-K15_00923	19451	22138	2688	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_10	38871	31	AH-321-K15_00931	28353	29627	1275	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_10	38871	31	AH-321-K15_00938	34287	34562	276	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_10	38871	31	AH-321-K15_00939	34697	35998	1302	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00945	1748	3235	1488	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00946	3232	5145	1914	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00949	6088	6573	486	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00951	7576	9609	2034	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00953	10923	11531	609	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00954	11528	12703	1176	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00957	13822	14190	369	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00960	14568	16946	2379	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00961	17007	18275	1269	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00963	19012	20445	1434	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00975	26367	27701	1335	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00976	27698	28312	615	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00977	28382	29476	1095	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00978	29558	31204	1647	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00979	31204	31797	594	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00980	31797	32564	768	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_11	38219	31	AH-321-K15_00985	36729	38195	1467	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_12	18655	31	AH-321-K15_00986	1580	3520	1941	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_12	18655	31	AH-321-K15_00989	5164	6288	1125	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_12	18655	31	AH-321-K15_00990	6288	7184	897	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_12	18655	31	AH-321-K15_00991	7184	8686	1503	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_12	18655	31	AH-321-K15_00994	10122	11942	1821	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_12	18655	31	AH-321-K15_01000	17883	18500	618	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_13	16711	31	AH-321-K15_01003	493	1683	1191	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_13	16711	31	AH-321-K15_01008	3572	3937	366	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_13	16711	31	AH-321-K15_01009	3992	8080	4089	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_13	16711	31	AH-321-K15_01010	8083	12246	4164	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_13	16711	31	AH-321-K15_01013	13258	15336	2079	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_14	14548	31	AH-321-K15_01017	1636	2637	1002	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_14	14548	31	AH-321-K15_01024	7469	8470	1002	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_16	11171	31	AH-321-K15_01046	2483	2893	411	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_17	8001	31	AH-321-K15_01067	2004	2144	141	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_17	8001	31	AH-321-K15_01074	6818	7978	1161	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_19	6425	31	AH-321-K15_01081	2473	3636	1164	-	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_2	144512	31	AH-321-K15_00227	30065	31066	1002	+	1	1	0	1	1
AH-321-K15	reference	AH-321-K15_NODE_2	144512	31	AH-321-K15_00235	35271	35708	438	+	1	1	0	1	1
