genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00001	62	883	822	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00002	886	2502	1617	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00003	2622	5372	2751	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00004	5421	6092	672	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00005	6142	6678	537	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00006	6683	7780	1098	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00007	7828	10260	2433	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00008	10377	11411	1035	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00009	11408	12763	1356	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00010	12773	13252	480	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00011	13597	14598	1002	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00012	14599	14793	195	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00013	14797	15318	522	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00014	15345	16346	1002	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00015	16394	16981	588	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00016	16987	17880	894	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00017	17884	18615	732	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00018	18630	19430	801	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00019	19490	20215	726	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00020	20205	20954	750	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00021	20968	21342	375	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00022	21344	21511	168	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00023	21514	21618	105	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00024	21621	21791	171	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00025	21858	22724	867	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00026	22727	23275	549	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00027	23321	23854	534	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00028	23904	24272	369	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00029	24247	24945	699	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00030	24948	26435	1488	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00031	26466	27347	882	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00032	27349	28776	1428	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00033	28829	29143	315	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00034	29271	29885	615	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00035	29894	30319	426	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00037	30434	30607	174	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00038	30616	30765	150	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00039	30804	31427	624	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00040	31410	31739	330	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00041	31743	32561	819	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00042	32891	33982	1092	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00043	34028	35101	1074	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00044	35226	35369	144	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00045	35440	35571	132	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00046	35604	35864	261	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00047	35888	36307	420	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00048	36298	36633	336	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00049	36637	38082	1446	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00050	38215	39297	1083	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00051	39334	39837	504	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00052	39856	41397	1542	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00053	41399	41707	309	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00054	41752	41883	132	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00055	41883	42431	549	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00056	42488	42721	234	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00057	42728	42898	171	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00058	42907	44286	1380	-	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00059	44404	45621	1218	+	1	1	0	1	1
AG-430-F05	reference	AG-430-F05_NODE_1	156063	41	AG-430-F05_00060	45618	45983	366	-	1	1	0	1	1
