genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00011	6876	9542	2667	-	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00013	11608	12489	882	-	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00023	20869	21645	777	+	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00030	27094	28146	1053	-	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00034	32171	32650	480	-	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00043	38650	39096	447	-	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00045	39463	41406	1944	+	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00047	42404	43591	1188	+	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00058	49648	51045	1398	-	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00110	104358	105461	1104	-	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00111	105635	107791	2157	+	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00115	110535	111365	831	-	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00119	113674	114840	1167	-	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00127	120761	121429	669	+	1	1	1	0	1
AG-349-O13	query	AG-349-O13_NODE_1	553488	24	AG-349-O13_00134	126765	127694	930	+	1	1	1	0	1
