genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00001	15	218	204	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00002	319	777	459	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00003	790	975	186	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00004	1039	1632	594	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00005	1709	1903	195	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00006	1900	2949	1050	-	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00007	2951	4066	1116	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00008	4073	4978	906	-	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00009	5026	5427	402	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00010	5420	5884	465	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00011	5979	7178	1200	+	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00012	7265	7837	573	+	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00013	7841	8848	1008	+	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00014	8860	9030	171	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00015	9025	10128	1104	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00016	10130	10597	468	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00017	10622	11380	759	+	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00018	11383	11931	549	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00019	11933	13114	1182	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00020	13111	13878	768	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00021	13871	15109	1239	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00022	15115	17985	2871	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00023	17985	18365	381	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00024	18358	19464	1107	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00025	19656	20528	873	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00026	20525	21481	957	-	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00027	21465	22139	675	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00028	22167	22940	774	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00029	22940	23428	489	+	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00030	23425	24735	1311	-	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00031	24728	25219	492	-	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00032	25261	26232	972	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00033	26345	26956	612	+	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00034	26959	27378	420	-	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00035	27399	28958	1560	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00036	28948	29382	435	-	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00037	29379	30443	1065	-	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00038	30481	31092	612	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00039	31089	32003	915	-	1	1	0	1	1
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00040	32003	32800	798	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00041	32801	33448	648	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00042	33478	34737	1260	+	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00043	34729	37392	2664	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00044	37490	38614	1125	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00045	38722	40014	1293	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00046	40014	40940	927	-	1	2	1	1	2
AG-915-G14	both	AG-915-G14_NODE_1	366624	27	AG-915-G14_00047	40947	41312	366	-	1	1	0	1	1
