genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-907-F09	reference	AG-907-F09_NODE_1	146977	38	AG-907-F09_00027	21136	22347	1212	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_1	146977	38	AG-907-F09_00048	40771	42300	1530	-	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_1	146977	38	AG-907-F09_00049	42350	44638	2289	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_1	146977	38	AG-907-F09_00055	48634	50553	1920	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_1	146977	38	AG-907-F09_00077	68796	70127	1332	-	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_1	146977	38	AG-907-F09_00092	80431	81801	1371	-	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_1	146977	38	AG-907-F09_00118	103276	105087	1812	-	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_1	146977	38	AG-907-F09_00138	119970	120554	585	-	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_1	146977	38	AG-907-F09_00140	121103	121810	708	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00881	1341	1691	351	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00883	3023	4189	1167	-	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00885	4572	6356	1785	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00908	21745	22134	390	-	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00911	23856	24926	1071	-	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00912	24941	25984	1044	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00914	26478	27974	1497	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00927	36712	37230	519	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00929	38463	39473	1011	+	1	1	0	1	1
AG-907-F09	reference	AG-907-F09_NODE_10	44608	38	AG-907-F09_00931	40018	41349	1332	+	1	1	0	1	1
