genome	role	contig	contig_len	n_contigs	gene	gene_start	gene_end	gene_len	strand	mapped	mapped_pairs	mapped_as_query	mapped_as_reference	mapped_refs
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00001	696	1799	1104	-	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00002	1796	2593	798	-	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00003	2640	3794	1155	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00004	3803	4531	729	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00005	4528	5430	903	-	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00006	5528	6751	1224	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00007	6758	7897	1140	-	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00008	8099	8236	138	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00009	8233	9009	777	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00010	8981	10030	1050	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00011	10035	11600	1566	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00012	11619	12233	615	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00013	12233	12979	747	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00014	12976	13995	1020	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00015	13992	14666	675	-	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00016	14731	16404	1674	+	0	0	0	0	0
AG-325-L02	reference	AG-325-L02_NODE_1	285760	20	AG-325-L02_00017	16401	17126	726	+	0	0	0	0	0
